0xb6741c5f9834628c4dce2f87d498bc11;"Виды операций документа ""Установка типов цен по группам номенклатуры для покупателей""";по ценовым группам;0
0xa8ae705a3f6a27e04bf6c718eacfc75b;"Виды операций документа ""Установка типов цен по группам номенклатуры для покупателей""";по номенклатурным группам;1
0xb2ad53436d75f68a48cf1d1672bda9b1;"Виды операций документа ""Чек ККМ""";продажа;0
0xaedb897afe0c3dd54cc31583a73429ef;"Виды операций документа ""Чек ККМ""";чек на возврат;1
0x9fd70612a1dc3eea45faf175222d60fd;Виды операций ЭД;Исправление;0
0xa239c862da452c2147e83de03bf9bbb3;Виды операций ЭД;Корректировка;1
0x971de4a4a9f87d5c4ceb8ce7c2070357;Виды операций ЭД;Продажа, комиссия;2
0x8053a31b990bba8242f00d9bb2424cfe;Виды отчетов по платежам(комиссия);Аванс;0
0xb8cc35e77c3e8cde4d8c2a6055864d96;Виды отчетов по платежам(комиссия);Оплата;1
0x86c54078477c584940572c42f5b17beb;Виды отчетов по платежам(комиссия);Зачет аванса;2
0xa0c34b16d5fbcab14cf363b737d98271;Виды передачи товаров;Со склада;0
0xa3c19157d2091eac4b0cd7c921bfbd1f;Виды передачи товаров;По ордеру;1
0x9f5718cb6c5310ac4f9f3250e4406f35;Виды перечислений в бюджет;Налоговый платеж;0
0xb284cc9d1f2232ae45fcfebf2585d1fd;Виды перечислений в бюджет;Таможенный платеж;1
0xa2648429338ad7124e01ce6083529111;Виды перечислений в бюджет;Иной платеж;2
0xadea7738299f0e15435c6f8f87998a1f;Виды планирования;Продажи;0
0x959da1c342d6112649422f12389edaa5;Виды планирования;Закупки;1
0xb2406b6159d2af024889f65f33a8ac89;Виды поступления товаров;На склад;0
0x9c31b8688f067a2a4698b4033f1bfd42;Виды поступления товаров;По ордеру;1
0x9b21d8135056f0c54088ec8ffd175112;Виды правил для обмена данными;Правила конвертации объектов;0
0xb6c0e22c4bd2c1b7409f1edaddd82a66;Виды правил для обмена данными;Правила регистрации объектов;1
0xba0db206ee49cd1a4cd0b07fd2191624;Виды расчетов по договорам;Расчеты в валюте регламентированного учета;0
0x88317b0633c279f04b7246438c52e818;Виды расчетов по договорам;Расчеты в условных единицах;1
0x91913bf1cc3a676b46404a735fc9c029;Виды расчетов по договорам;Расчеты в иностранной валюте;2
0x9f335b1b32af50df42a68d2b30b4d531;Виды расчетов с контрагентами;По приобретению;0
0xad7d47cf8c4c496c44ab8fae8ba4c299;Виды расчетов с контрагентами;По реализации;1
0x8f8415b03ac7132340cb8425c74cb0e6;Виды расчетов с контрагентами;Прочее;2
0xa2aaf492c287d79240569236accfd57f;Виды скидок;Оптовая;0
0xbbe369909376ea0941379a4237fc305e;Виды скидок;Розничная;1
